01513.mp4,-1,-1,49.96666666666667
01196.mp4,-1,-1,71.33333333333333
01684.mp4,-1,-1,67.4
00883.mp4,-1,-1,75.5
01519.mp4,-1,-1,90.03333333333333
00014.mp4,-1,-1,45.266666666666666
00415.mp4,-1,-1,64.03333333333333
00374.mp4,-1,-1,39.7
01382.mp4,-1,-1,64.3
01442.mp4,-1,-1,70.56666666666666
00356.mp4,-1,-1,83.36666666666666
00187.mp4,-1,-1,65.06666666666666
00791.mp4,-1,-1,88.73333333333333
01710.mp4,-1,-1,64.43333333333334
00053.mp4,-1,-1,88.96666666666667
00011.mp4,-1,-1,79.6
00193.mp4,-1,-1,76.0
00823.mp4,-1,-1,87.1
00913.mp4,-1,-1,86.9
00111.mp4,-1,-1,71.93333333333334
01621.mp4,-1,-1,57.06666666666667
01381.mp4,-1,-1,70.93333333333334
00109.mp4,-1,-1,72.23333333333333
01147.mp4,-1,-1,43.166666666666664
00009.mp4,-1,-1,48.03333333333333
01568.mp4,-1,-1,75.06666666666666
00423.mp4,-1,-1,70.8
00688.mp4,-1,-1,65.93333333333334
00491.mp4,-1,-1,65.3
00051.mp4,-1,-1,75.23333333333333
00336.mp4,-1,-1,93.5
01451.mp4,-1,-1,61.8
01068.mp4,-1,-1,74.73333333333333
01669.mp4,-1,-1,48.96666666666667
00807.mp4,-1,-1,40.9
01769.mp4,-1,-1,72.16666666666667
00120.mp4,-1,-1,93.8
00323.mp4,-1,-1,58.733333333333334
01208.mp4,-1,-1,20.0
01064.mp4,-1,-1,81.93333333333334
00292.mp4,-1,-1,81.83333333333333
01073.mp4,-1,-1,56.166666666666664
01070.mp4,-1,-1,71.1
00062.mp4,-1,-1,50.06666666666667
01653.mp4,-1,-1,52.43333333333333
01065.mp4,-1,-1,45.733333333333334
00219.mp4,-1,-1,53.86666666666667
01394.mp4,-1,-1,47.233333333333334
01897.mp4,-1,-1,77.86666666666666
00175.mp4,-1,-1,78.4
00758.mp4,-1,-1,94.86666666666666
00860.mp4,-1,-1,61.4
00687.mp4,-1,-1,50.96666666666667
00742.mp4,-1,-1,54.1
01164.mp4,-1,-1,21.5
00613.mp4,-1,-1,75.83333333333333
01324.mp4,-1,-1,66.23333333333333
00987.mp4,-1,-1,86.53333333333333
00022.mp4,-1,-1,73.93333333333334
01584.mp4,-1,-1,77.93333333333334
00611.mp4,-1,-1,83.96666666666667
01354.mp4,-1,-1,93.43333333333334
00036.mp4,-1,-1,82.5
01735.mp4,-1,-1,68.43333333333334
00488.mp4,-1,-1,77.16666666666667
01119.mp4,-1,-1,60.9
01816.mp4,-1,-1,40.766666666666666
01814.mp4,-1,-1,65.5
00716.mp4,-1,-1,19.333333333333332
01874.mp4,-1,-1,60.93333333333333
01054.mp4,-1,-1,51.53333333333333
01588.mp4,-1,-1,41.2
01050.mp4,-1,-1,56.06666666666667
01137.mp4,-1,-1,82.06666666666666
01266.mp4,-1,-1,67.5
00052.mp4,-1,-1,79.36666666666666
00994.mp4,-1,-1,82.43333333333334
01462.mp4,-1,-1,76.8
01840.mp4,-1,-1,73.43333333333334
01750.mp4,-1,-1,48.266666666666666
01631.mp4,-1,-1,67.33333333333333
00319.mp4,-1,-1,81.03333333333333
01707.mp4,-1,-1,84.93333333333334
00146.mp4,-1,-1,58.46666666666667
00665.mp4,-1,-1,44.63333333333333
01151.mp4,-1,-1,64.96666666666667
00447.mp4,-1,-1,94.26666666666667
00402.mp4,-1,-1,65.36666666666666
01848.mp4,-1,-1,61.56666666666667
01806.mp4,-1,-1,53.0
01706.mp4,-1,-1,70.36666666666666
01651.mp4,-1,-1,39.0
00885.mp4,-1,-1,73.5
01341.mp4,-1,-1,73.0
01083.mp4,-1,-1,30.733333333333334
00015.mp4,-1,-1,79.16666666666667
00232.mp4,-1,-1,76.66666666666667
01644.mp4,-1,-1,63.4
01299.mp4,-1,-1,69.43333333333334
00012.mp4,-1,-1,74.03333333333333
01098.mp4,-1,-1,63.93333333333333
00925.mp4,-1,-1,90.63333333333334
00617.mp4,-1,-1,55.4
00577.mp4,-1,-1,59.7
01127.mp4,-1,-1,67.7
00931.mp4,-1,-1,57.6
01675.mp4,-1,-1,26.033333333333335
00143.mp4,-1,-1,58.166666666666664
00983.mp4,-1,-1,74.26666666666667
00472.mp4,-1,-1,41.06666666666667
00734.mp4,-1,-1,66.8
01094.mp4,-1,-1,91.26666666666667
00916.mp4,-1,-1,70.1
00238.mp4,-1,-1,67.63333333333334
00414.mp4,-1,-1,75.6
01224.mp4,-1,-1,79.13333333333334
00333.mp4,-1,-1,83.43333333333334
00554.mp4,-1,-1,75.3
00460.mp4,-1,-1,73.23333333333333
00397.mp4,-1,-1,71.13333333333334
01839.mp4,-1,-1,90.86666666666666
01950.mp4,-1,-1,84.16666666666667
00921.mp4,-1,-1,45.3
01729.mp4,-1,-1,49.166666666666664
01398.mp4,-1,-1,63.53333333333333
01298.mp4,-1,-1,38.7
01024.mp4,-1,-1,34.13333333333333
01265.mp4,-1,-1,83.6
01388.mp4,-1,-1,85.53333333333333
01452.mp4,-1,-1,67.9
01112.mp4,-1,-1,65.7
01770.mp4,-1,-1,44.233333333333334
01189.mp4,-1,-1,27.8
00714.mp4,-1,-1,67.03333333333333
00467.mp4,-1,-1,81.2
01759.mp4,-1,-1,64.06666666666666
00771.mp4,-1,-1,44.5
01920.mp4,-1,-1,57.766666666666666
00806.mp4,-1,-1,87.26666666666667
00647.mp4,-1,-1,70.86666666666666
01476.mp4,-1,-1,83.06666666666666
00352.mp4,-1,-1,77.73333333333333
01708.mp4,-1,-1,64.36666666666666
01804.mp4,-1,-1,83.9
00698.mp4,-1,-1,47.6
00133.mp4,-1,-1,57.8
01561.mp4,-1,-1,52.233333333333334
01346.mp4,-1,-1,38.86666666666667
00117.mp4,-1,-1,74.56666666666666
01796.mp4,-1,-1,52.9
01107.mp4,-1,-1,78.83333333333333
00619.mp4,-1,-1,53.06666666666667
01524.mp4,-1,-1,80.6
00301.mp4,-1,-1,82.4
01518.mp4,-1,-1,48.86666666666667
01510.mp4,-1,-1,58.9
00458.mp4,-1,-1,54.766666666666666
01832.mp4,-1,-1,86.46666666666667
00360.mp4,-1,-1,81.16666666666667
01592.mp4,-1,-1,93.43333333333334
01912.mp4,-1,-1,57.9
00510.mp4,-1,-1,62.13333333333333
01747.mp4,-1,-1,85.96666666666667
